,Unnamed: 0,id,user_name,user_location,user_description,user_created,user_followers,date,text,favorites,retweets,is_retweet,category
3736,738,1352678305774919685,HCAdvocacy,National,"The Health Center Advocacy Network, led by @NACHC. We #valueCHCs.
https://t.co/0yNBDYUZhF",2011-06-20 19:07:54,4429,2021-01-22 18:03:34,RT @NACHC: TODAY! Are you working on getting #COVID19 vaccine shots in arms? Join our 30-minute Q&amp;A session where @AIMimmunization's Claire…,0,3,True,Positive
3737,739,1352677969827942400,thePOmagazine,,"Real, Raw & Unfiltered;
A Magazine For Physicians, By Physicians.

Instagram:@physicianoutlook Facebook: Physician Outlook",2019-03-27 21:45:20,472,2021-01-22 18:02:14,RT @AmerMedicalAssn: Our CPT codes help physicians determine the appropriate code combination for the type and dose of #COVID19 vaccine adm…,0,3,True,Positive
3738,740,1352677442410979335,monitor_PH,,"Surveying the field of Public Health. Maintained by @thisisdaryn.

Curation of sources is a work in progress. Send feedback to darynr at gmail.",2017-05-31 17:21:27,1321,2021-01-22 18:00:08,RT @AmerMedicalAssn: Our CPT codes help physicians determine the appropriate code combination for the type and dose of #COVID19 vaccine adm…,0,3,True,Positive
3739,741,1352677413877030912,goducksgirl,"Portland, Oregon",Collect moments not things. Be Kind! #GoDucks #ThrowYourO #duckfam #Ohana #RipCity #RCTID #fcancer 🦆🏈🏀🏴󠁧󠁢󠁳󠁣󠁴󠁿🥃 #blacklivesmatter,2011-05-25 03:57:14,1018,2021-01-22 18:00:01,I got signed up for my second shot! #VaccinesWork #WearAMask,38,0,False,Positive
3740,742,1352677410844651521,AmerMedicalAssn,Chicago/Washington D.C.,American Medical Association: Physicians' powerful ally in patient care. [RT ≠ Endorsement] #MembersMoveMedicine @AMAmedstudents,2009-03-31 17:50:31,740547,2021-01-22 18:00:00,Our CPT codes help physicians determine the appropriate code combination for the type and dose of #COVID19 vaccine… https://t.co/ZFsfBYlX25,7,3,True,Positive
3741,743,1352677223996796930,BBWriterCRD,...,Poet/Pianist/Politics/Art& #BB Commentary WomenTeenChild/Immig/Advocate/#keto/Proud Italian American/#nokidsinprison/#ILD/FBack/#amwriting,2009-08-27 02:30:28,4288,2021-01-22 17:59:16,"RT @macroliter: I’m so PROUD that my dad @ohioriverguy, a retired physician, is volunteering today to help administer #COVID19 🦠 vaccines 💉…",0,7,True,Positive
3742,744,1352676313165869057,yt_vinzy,,,2020-12-20 16:50:44,1,2021-01-22 17:55:39,RT @mnapoleonwelch: My dad got his first #COVID vaccine yesterday and I am so happy. He is scheduled for his second dose too. I am relieved…,0,1,True,Positive
3743,745,1352676306736062465,mnapoleonwelch,,"Great Lakes lover, library booster, woman in science, darn good cook, mom. Likes healthy fresh water, baking & laughing.",2011-10-17 15:04:27,562,2021-01-22 17:55:37,My dad got his first #COVID vaccine yesterday and I am so happy. He is scheduled for his second dose too. I am reli… https://t.co/tHdDvmDQDj,0,1,True,Positive
3744,746,1352675874936512512,SriniPsn,Tamil Nadu 💓,"#Aarifans 


🔰😎#என்றும்_தலஅஜித்🔰🎧🎼 #ArRahman Fanatic| தமிழன், இந்தியன் 💯❤️🇮🇳|",2014-11-12 07:37:58,589,2021-01-22 17:53:54,"RT @kprabhdeep: Day 3 after #COVID19Vaccination ; mild pain at the injection site, no other symptoms ! Take your shot if you are eligible.…",0,2,True,Positive
3745,747,1352674660152971264,thebiospace,"Suburbia, Texas","#AP #IB bio. Yes, #teaching IS political. #Latina. #Ally #BLM Aspiring #sciedinfluencer. @SouthwesternU,#UTDallas alum. My opinions/views ≠ AISD's. She/her.",2010-11-04 15:13:49,2671,2021-01-22 17:49:05,Can’t spell @moderna_tx without mRNA #scienceworks #VaccinesWork,8,0,False,Positive
3746,748,1352674297488285697,thebiospace,"Suburbia, Texas","#AP #IB bio. Yes, #teaching IS political. #Latina. #Ally #BLM Aspiring #sciedinfluencer. @SouthwesternU,#UTDallas alum. My opinions/views ≠ AISD's. She/her.",2010-11-04 15:13:49,2671,2021-01-22 17:47:38,"Got that sweet, sweet mRNA in my deltoid now.  Didn’t even hurt.  Props to the @CityofAllenTX fire department for a… https://t.co/7iDTaGCD8F",79,0,False,Positive
3747,749,1352673528492011522,DrK_W1984,"Cambridge, England",Old Age Psychiatrist .#choosepsychiatry.#Art #UBI #cognitiveanalytictherapy. #BlackLivesMatter All views my own.RT≠ endorsement.Not tweeting= 🤔🤔📚🧮📈☕️☕️🎭,2015-07-18 08:16:11,2320,2021-01-22 17:44:35,"RT @DrK_W1984: Take that #covid!💥🥊 
Just got #vaccinated 💉💪🏽
#AstraZeneca 
#VaccinesWork 🦠 https://t.co/p8Rk9skipI",0,2,True,Positive
3748,750,1352673269430820864,ThomasKearns12,Dublin and Geneva ,"Executive Director Faculty of Nursing and Midwifery & Professor 
Tweets are my own RT not endorsement 
Former
Interim CEO International Council of Nurses",2016-03-04 23:14:31,3681,2021-01-22 17:43:33,RT @nursingdean: #VaccinesWork 4 of our greatest achievements in vaccine #science (that led to COVID vaccines) https://t.co/KgDzafW1or via…,0,1,True,Positive
3749,751,1352672966644011008,CIC_Health,,"CIC Health offers comprehensive COVID-19 testing and vaccination services that are accessible, fast, and easy.",2020-10-06 21:15:22,417,2021-01-22 17:42:21,"We are so excited to have been a part of this moment for you. 🙏 Let's get shots in those arms, people.… https://t.co/feJZOqwXJT",0,0,False,Positive
3750,752,1352672544436985857,tarjaparssinen,"Buffalo, NY",Fighting to #OpenSchools | not red or blue | #Writer | #Mother | #kidlit | #Salon | #WashPo | #binder,2010-07-23 03:18:45,2458,2021-01-22 17:40:40,Big thanks to the amazing souls at the @VeteransHealth of #Buffalo for grandpa’s first Covid vaccine. Couldn’t have… https://t.co/cqY99R2Saz,1,0,False,Positive
3751,753,1352672229201383425,katstrio,California,"Mother of 2. Pro-choice, Hillary supporter. #ImStillWithHer #KHiveForever",2011-01-13 07:43:12,320,2021-01-22 17:39:25,"RT @richdavisphd: Thread with a content warning for medical images.

A man with small pox, pictures taken every few days to show the progre…",0,2,True,Positive
3752,754,1352672137279123456,JeanneCoffin,"Worcester, MA","Biologist into environmental science and public health, advocate, musician, RPCV, outdoors enthusiast, Wisconsinite always, and amateur cook/baker",2012-04-23 02:47:25,97,2021-01-22 17:39:03,RT @NicoleB_MD: Tried my hand at #Tiktok - this one struck a nerve. #VaccinateYourKids #VaccinesWork #somedocs https://t.co/SoFfKsf4Ug,0,25838,True,Positive
3753,755,1352672127556624386,KittOMalley,"Mission Viejo, CA","Bipolar Writer & Mental Health Advocate. Author of ""Balancing Act: Writing Through Bipolar Disorder” https://t.co/yW0Fur3YNY ☘ https://t.co/S4Eeg7HOf7",2014-03-22 04:43:40,23314,2021-01-22 17:39:01,RT @NicoleB_MD: Tried my hand at #Tiktok - this one struck a nerve. #VaccinateYourKids #VaccinesWork #somedocs https://t.co/SoFfKsf4Ug,0,25838,True,Positive
3754,756,1352671892654743554,CovidhubNE,Gateshead,"England’s first #integratedcovidhub. 
We aim to be leaders in the fight against virus spread; through testing, protecting health and innovative science.",2020-09-25 16:08:41,286,2021-01-22 17:38:05,And we’ll keep on rolling it out as fast as we can #covidvaccine #VaccinesWork https://t.co/CVc8MYKcdo,7,1,True,Positive
3755,757,1352671658524422145,arikamarie6,,,2021-01-22 17:32:58,3,2021-01-22 17:37:09,"Hey @nflcommish @NFL, don’t forget your Florida nursing home employees matter too 😅 💉 🙌 

#COVIDChronicles… https://t.co/Ah5slthgGl",0,0,False,Positive
3756,758,1352671137969434630,PromedicaSrCare,,"ProMedica Senior Care, formerly HCR ManorCare, is a nationwide, not-for-profit, mission focused healthcare organization w/ short-& long-term medical & rehab CTR",2009-07-13 17:44:28,2431,2021-01-22 17:35:05,"Heartland–Hanahan (SC) completed their first vaccination clinic for employees, patients and residents who decided t… https://t.co/zgHKrrrF9H",1,0,False,Positive
3757,759,1352670487105572866,digyoursoul,,,2009-09-06 05:51:21,1095,2021-01-22 17:32:30,"RT @Alison_Galvani: Vaccination strategies are not one size fits all. 

#VaccinesSaveLives #COVID19 

https://t.co/ecqE8Hpzwa",0,44,True,Positive
3758,760,1352670346781011971,KingDav92749442,,king,2020-01-03 05:47:24,14,2021-01-22 17:31:56,RT @drdanlevy29: #callyourpediatrician #vaccineswork . Had to miss the Inauguration live so I could take care of kids in my practice. So ma…,0,36,True,Positive
3759,761,1352670212437413889,WFrancisEsq,"Santa Rosa, California, USA","I’m here to scold and be scolded. Attorney. Pro-science. Antifascist brunch liberal. Pro-vaccine. Gun control proponent. ""Sweet mercy is nobility's true badge.""",2013-09-27 04:44:32,203,2021-01-22 17:31:24,RT @macroliter: Very important &amp; timely 🧵  #VaccinesWork #VaccinesSaveLives https://t.co/g0nlfErG6d,0,2,True,Positive
3760,762,1352670144892461058,NorthPointMpls,"Minneapolis, MN","NorthPoint Health & Wellness Center is a multi-specialty medical, dental and mental health center and human service agency located in North Minneapolis.",2017-03-27 14:56:53,374,2021-01-22 17:31:08,"“I got the vaccine to protect my family.” - Tiana, NorthPoint Medical Nurse

#igottheshot #vaccinessavelives… https://t.co/lkLKQp3twu",4,0,False,Positive
3761,763,1352669837370265600,CovidSupportSA,,Let’s support each other during these trying times.,2020-06-04 15:46:09,684,2021-01-22 17:29:55,RT @macroliter: Very important &amp; timely 🧵  #VaccinesWork #VaccinesSaveLives,0,2,True,Positive
3762,764,1352669372863700994,jack_fergie,"Birmingham, England","Yorkshireman in Midlands exile. Virologist (HPV/HBV/COVID) at @IcgsUoB. Tweets mostly about my dog, science and sports. Views my own.",2011-05-25 15:05:06,618,2021-01-22 17:28:04,"In other news, found out my Gramps has had his first dose of the #Covid19UK vaccine! He’ll be back out causing carn… https://t.co/aIIkob6Bnh",9,0,False,Positive
3763,765,1352669302021906437,egeogh,Florida,"Living in the sand, and keeping my head above water.",2011-01-12 13:17:00,789,2021-01-22 17:27:47,RT @DCPoliceDept: Today members of MPD’s Command staff received their first COVID-19 vaccination @KPMidAtlantic We are excited to be leadin…,0,16,True,Positive
3764,766,1352668892741689357,macroliter,"Shreveport, LA","Virologist, Associate Professor @LSUHS. I study human cytomegalovirus. (he, him). Opinions my own, not my employer's. #LoveVirology",2018-05-23 01:29:44,5353,2021-01-22 17:26:10,Very important &amp; timely 🧵  #VaccinesWork #VaccinesSaveLives https://t.co/g0nlfErG6d,1,2,True,Positive
3765,767,1352668570749186056,Verba_et_Vertus,"Illinois, USA","Without systemic change within platforms, social media will only get worse.
My published bot research: https://t.co/arHFoEZysd",2018-01-09 16:50:02,604,2021-01-22 17:24:53,"RT @DrPanMD: “The anti-vaxx movement has done so well on Facebook in part because it is controversial, and controversy helps make Facebook…",0,14,True,Positive
3766,768,1352668528055300098,PickinJo,shrewsbury,,2012-11-19 22:08:44,16,2021-01-22 17:24:43,RT @Pfizer_UK: The one year vaccination visit is an important part of your baby receiving their recommended vaccines. Ensure your baby’s va…,0,5,True,Positive
3767,769,1352668020267745283,jikanjibril,Global Home,"Head, Corporate Communications @MedicaidCf
#WalkwayCancerNG
#Cancercareevolution
#Believerinourcollectivehumanity
#Lendahand",2013-09-17 18:46:00,717,2021-01-22 17:22:42,"RT @MedicaidcfP: The fight against cancer starts with prevention.
You can lower your risk for #cervicalcancer by getting the HPV vaccine.
R…",0,8,True,Positive
3768,770,1352667693531484163,sxeishorty,God Blessed Land,"Originally from the island of Dominica 🇩🇲 ..I always put God first, family next..I love to laugh; Travel; Hang out; I enjoy being spontaneous",2012-06-06 21:05:05,521,2021-01-22 17:21:24,RT @DCPoliceDept: Today members of MPD’s Command staff received their first COVID-19 vaccination @KPMidAtlantic We are excited to be leadin…,0,16,True,Positive
3769,771,1352667642151186434,XavierCasals7,Catalunya,"CAT - Retweet does not mean to agree ... 😷
@UOCuniversitat   Alumni - IR Degree 🌎 #RRII",2018-02-03 13:14:08,295,2021-01-22 17:21:11,RT @DCPoliceDept: Today members of MPD’s Command staff received their first COVID-19 vaccination @KPMidAtlantic We are excited to be leadin…,0,16,True,Positive
3770,772,1352667554557255680,richdavisphd,"Spokane, WA","Clinical Microbiology Lab Director, Providence Sacred Heart
Daily micro pics: #MicroRounds
#ASCP40UnderForty 2020 Honoree
Tweets/opinions are my own, he/him",2010-03-04 08:06:31,18259,2021-01-22 17:20:51,"Thread with a content warning for medical images.

A man with small pox, pictures taken every few days to show the… https://t.co/MUlwaYBv9l",8,2,True,Positive
3771,773,1352667491265351680,Mapiti88952020,,,2020-01-07 18:16:12,53,2021-01-22 17:20:35,RT @IOL: Today's cartoon by @Mangenatoons #VaccineStrategy #SouthAfrica #cyrilramaphosa #Covid19InSA #Covid19SA #COVID19 #coronavirus #Vacc…,0,16,True,Positive
3772,774,1352667413448454145,KilianMD,"Washington, DC","#ACRambassador, #rheumatologist, board-certified physician, researcher, patient advocate, & educator at @GW_MFA & @GWSMHS.",2014-02-10 01:14:26,1634,2021-01-22 17:20:17,"#COVID19vaccine shot #2 today 

Review:
⭐️⭐️⭐️⭐️⭐️
Highly recommended!

#VaccinesSaveLives https://t.co/XMTYdZKcO4",10,1,True,Positive
3773,775,1352667299493404673,DCPoliceDept,"Washington, DC",Updates & prelim info on active incidents & upcoming events. Will not reply instantly or in real time. Call 911 for emergencies. Follow us on IG-@dcpolicedept,2011-04-20 18:18:29,259723,2021-01-22 17:19:50,Today members of MPD’s Command staff received their first COVID-19 vaccination @KPMidAtlantic We are excited to be… https://t.co/2tTQ6MYl91,98,16,True,Positive
3774,776,1352667119385767936,LGLHealthUnit,"Leeds, Grenville and Lanark","We promote & protect the health of people who live, learn, work & play in Leeds, Grenville & Lanark through public health services & reliable health information",2015-02-24 14:07:28,1632,2021-01-22 17:19:07,So encouraging to see more Long Term Care Home residents and staff get their COVID-19 Vaccine. Thanks to Emergency… https://t.co/jfIx3yRdOL,2,0,False,Positive
3775,777,1352667074108207107,CANImmunize,"Ottawa, Ontario",Canada's leading digital immunization platform. Supporting the COVID-19 vaccine rollout. Led by Dr. Kumanan Wilson.,2016-11-08 22:25:05,1019,2021-01-22 17:18:56,"Check out this thread on smallpox, which was eradicated by vaccines. If you survived, the disfigurement was lifelon… https://t.co/3pZDEvW5NI",1,0,False,Positive
3776,778,1352667045909979139,storyofryguy,,Public Policy professional committed to SocialJustice. Queer As F*ck. They/Them/Their #Bernie2020,2014-02-07 23:27:26,1051,2021-01-22 17:18:49,RT @NicoleB_MD: Tried my hand at #Tiktok - this one struck a nerve. #VaccinateYourKids #VaccinesWork #somedocs https://t.co/SoFfKsf4Ug,0,25838,True,Positive
3777,779,1352666876950810629,NYSCancer,,A network of individuals and organizations that collaborate to address the cancer burden in New York State.,2016-06-16 08:33:58,54,2021-01-22 17:18:09,"RT @HPVRoundtable: January is Cervical Cancer Awareness Month, so you know what it means: CCAM Share-A-Thon! Use our member's resources to…",0,2,True,Positive
3778,780,1352666751712907264,JimLHorn1,Southern California ,"Married to my wonderful husband and best friend 
Independent, not really political.  
LGBTQ BLM DISENFRANCHISED 
Dog Lover",2020-09-02 17:26:05,517,2021-01-22 17:17:39,"RT @macroliter: I’m so PROUD that my dad @ohioriverguy, a retired physician, is volunteering today to help administer #COVID19 🦠 vaccines 💉…",0,7,True,Positive
3779,781,1352666195166523394,MeredithDVM,"San Marcos, CA","Zoo vet, public health aficionado, disenchanted millennial, native Texan transplant to San Diego via Baltimore via New York (she/her)",2012-04-13 03:38:07,294,2021-01-22 17:15:26,A great read on the origins of hesitancy in the medical system for people of color. “I'm a Black doctor who didn't… https://t.co/kfPF0sO4pM,0,0,False,Positive
3780,782,1352665836733960193,nursingdean,"Baltimore, MD","@JHUNursing Dean and @ICOWHI Counsel General with expertise in #CardiovascularHealth #GlobalHealth and #UnderservedPopulations #Nursing from Sydney, Australia.",2011-07-02 14:51:02,12622,2021-01-22 17:14:01,#VaccinesWork 4 of our greatest achievements in vaccine #science (that led to COVID vaccines) https://t.co/KgDzafW1or via @ConversationEDU,6,1,True,Positive
3781,783,1352665824063008770,profmaryhorgan,,President of the Royal College of Physicians Ireland & Former Dean of UCC Medical School. Consultant in Infectious Diseases. Kerry 💚💛,2014-10-11 13:23:50,4027,2021-01-22 17:13:58,RT @RCPI_news: An information document with FAQs about COVID-19 vaccines for people with pre-existing allergic conditions has been produced…,0,34,True,Positive
3782,784,1352665449813716995,DrMarcSiegel,,"@FoxNews Med contributor, Professor Medicine @nyulangone, nothing opinion of employer, Medical Director NYUDoctorRadio @SiriusXm https://t.co/E9GVSZXKKT",2010-06-01 21:30:29,32670,2021-01-22 17:12:29,Vaccine bottleneck hindering COVID-19 response https://t.co/IiYge3rKmA #supplychain #COVID19 #CovidVaccine… https://t.co/ckeJhZreVL,22,3,True,Positive
3783,785,1352665199350861827,Cultiv8Hope,"Oklahoma City, OK","Author: The Unfounding Projects. #LinkedIn #YouTube #humanviolence #response #advocacy #kits 
Mom 2 Allyson Kenelm Winslow St. John Hoare, Washington, DC.",2012-02-27 02:46:51,11153,2021-01-22 17:11:29,"RT @macroliter: I’m so PROUD that my dad @ohioriverguy, a retired physician, is volunteering today to help administer #COVID19 🦠 vaccines 💉…",0,7,True,Positive
3784,786,1352664992160641028,immersed_in_luv,"Putnam/Westchester, NY",CHD mama💙 @dcherring @Alyssa_Milano @NancySinatra @IAmJohnAles @funder @davidmweissman @morgfair @CooperHefner @PalmerReport @RobAnderson2018 @joncoopertweets,2016-12-17 01:35:18,12218,2021-01-22 17:10:40,"RT @macroliter: I’m so PROUD that my dad @ohioriverguy, a retired physician, is volunteering today to help administer #COVID19 🦠 vaccines 💉…",0,7,True,Positive
3785,787,1352664419139006464,irishgerontsoc,,"One of the oldest gerontology societies in the world, the IGS has been in existence since 1951 and seeks to develop expertise in the science of ageing.",2011-01-19 14:33:13,4470,2021-01-22 17:08:23,RT @RCPI_news: An information document with FAQs about COVID-19 vaccines for people with pre-existing allergic conditions has been produced…,0,34,True,Positive
3786,788,1352664358778793984,macroliter,"Shreveport, LA","Virologist, Associate Professor @LSUHS. I study human cytomegalovirus. (he, him). Opinions my own, not my employer's. #LoveVirology",2018-05-23 01:29:44,5353,2021-01-22 17:08:09,"I’m so PROUD that my dad @ohioriverguy, a retired physician, is volunteering today to help administer #COVID19 🦠 va… https://t.co/IRKyxbwbgj",113,7,True,Positive
3787,789,1352664276280872963,ReneeMartinFP,,"CSR PR and corp comms pro, Mom, news junkie, fiction lover, athlete and adventurer",2015-09-10 13:41:12,264,2021-01-22 17:07:49,"RT @KPCK: Vaccination is more important than ever, but we know antivaxxers are immovable by facts. I state that communications must include…",0,8,True,Positive
3788,790,1352663973577936896,kschiff,"Seattle, Everett, or the beach",Writer. Embarrassing mom. Ocean lover. Popcorn addict.,2008-06-30 00:03:39,121,2021-01-22 17:06:37,@washingtonpost Excited to see plans for vaccination progressing! My parents are getting vaccinated this weekend in… https://t.co/tXbiZM9CpZ,1,0,False,Positive
3789,791,1352663669067444231,Logicel,France,"She/her. Native New Yorker in France. Blogs about my photography, art, book reviews, French trips, cooking, and gardening. 👇blog link",2008-11-21 14:39:48,550,2021-01-22 17:05:24,RT @DrJeanneM: I’ve seen Dr. Fauci in many settings but I can’t recall ever seeing him smiling like this. #ScienceIsBack #VaccinesWork @IDS…,0,19,True,Positive
3790,792,1352663338874974213,NACHC,"Bethesda, MD",The leading advocacy organization in support of Community Health Centers and the expansion of health care access for the uninsured and medically underserved.,2008-12-30 16:18:15,10588,2021-01-22 17:04:05,"RT @NicoleB_MD: #ThisIsOurShot #VaccinesSaveLives 

I'm so hopeful for the plans of the @JoeBiden administration to address health inequity…",0,5,True,Positive
3791,793,1352663009676685312,TreasureWatch,,Monitoring which national treasures have had their Covid jab so we can all stop worrying. #VaccinesWork,2020-12-18 19:15:06,35,2021-01-22 17:02:47,"Yay @michaelbarratt 93 years young has #HadTheJab. 

#VaccinesWork

#ThankYouNHS https://t.co/GiZQ3RY03d",2,0,False,Positive
3792,794,1352663000164016128,UMmedschool,"Baltimore, MD","Founded in 1807, we are the 1st public med school in the US & a leader in medical education, research & healthcare.",2009-04-21 13:16:25,5958,2021-01-22 17:02:45,2 hours away: A community conversation w/ Black clergy &amp; Dr. Anthony Fauci of @NIAIDNews @NIH about #COVID19 vaccin… https://t.co/MNPNyc3LMq,2,0,False,Positive
3793,795,1352662964122349570,CescaGoldner,"São Paulo, Brasil",Medical Oncologist at A.C. Camargo Cancer Center,2019-10-29 11:36:11,141,2021-01-22 17:02:36,"Not a placebo anymore! 💉
#oxfordastrazeneca 
#CovidVaccine 
#VaccinesSaveLives https://t.co/vzm1thskbw",5,0,False,Positive
3794,796,1352662443839860736,Swan_Som_PHN,"Swansea, MA",Official Twitter account for the Swansea and Somerset Public Health Nurse,2017-04-11 12:54:50,47,2021-01-22 17:00:32,"It’s been a busy couple of weeks, but COVID-19 Vaccinations have been off to a great start! Great community collab… https://t.co/ws1Ed5B0uY",2,0,False,Positive
3795,797,1352662335572365314,BasharatDad,"Birmingham, England",Former @UKLabour Councillor for Birmingham | Social Enterprise| Business|Politics| Third Sector| @AVFCOfficial fan|  All views my own.,2009-11-17 09:52:20,1502,2021-01-22 17:00:06,"RT @BrumLeader: Listen to Dr Zeshan 👇 I urge people from every community in Birmingham - when it's your turn, please have the #COVID19 vacc…",0,6,True,Positive
3796,798,1352662328953679874,monitor_PH,,"Surveying the field of Public Health. Maintained by @thisisdaryn.

Curation of sources is a work in progress. Send feedback to darynr at gmail.",2017-05-31 17:21:27,1321,2021-01-22 17:00:05,RT @AmerMedicalAssn: Looking for the latest in #COVID19 vaccine developments? We've compiled updated science and evidence-based resources o…,0,2,True,Positive
3797,799,1352662317146767361,AmerMedicalAssn,Chicago/Washington D.C.,American Medical Association: Physicians' powerful ally in patient care. [RT ≠ Endorsement] #MembersMoveMedicine @AMAmedstudents,2009-03-31 17:50:31,740547,2021-01-22 17:00:02,Looking for the latest in #COVID19 vaccine developments? We've compiled updated science and evidence-based resource… https://t.co/Hp1FU4NGst,3,2,True,Positive
3798,800,1352662093397258241,DrugMD,"Auckland, New Zealand",,2013-03-30 00:56:15,89,2021-01-22 16:59:08,"RT @DrPanMD: “The anti-vaxx movement has done so well on Facebook in part because it is controversial, and controversy helps make Facebook…",0,14,True,Positive
3799,801,1352661939206434818,feline_charm,"Galway, Ireland","Independent self-employed Consultant Physician/ Nephrologist.
Catwoman.
#Feminist
Adult Human Female
*What you permit, you promote*",2010-01-16 11:18:28,5219,2021-01-22 16:58:32,RT @RCPI_news: An information document with FAQs about COVID-19 vaccines for people with pre-existing allergic conditions has been produced…,0,34,True,Positive
3800,802,1352661825838575623,SAPHNAsharonOBE,"England, United Kingdom",CEO School & Public Health Nurses Association (https://t.co/3C7l88GAID).Nurse 40 yrs & midwife. School Nurse/SCPHN 28yrs & proud 2be awarded OBE! All views my own.,2012-10-04 18:28:10,10119,2021-01-22 16:58:05,RT @WHO_Europe: Nearly all #CervicalCancer cases start with a HPV infection that’s sexually transmitted. Vaccination against HPV as well as…,0,10,True,Positive
3801,803,1352660985631436801,JudiGatson,"Columbia, SC",✨ Mommy to Aidan Kash & Nicholas Jax ♥ Dwayne's Wife & proud military spouse. 💃🏽 on stage w/ Prince 💜 👑 🎸👠 ☔️ 🎶 💃🏽 Anchor @WIS10,2008-08-25 18:48:55,29596,2021-01-22 16:54:44,"RT @greenhousemd: Discussed this with parents twice yesterday so I thought it was worth repeating here yet again:
Vaccines don't cause auti…",0,8,True,Positive
3802,804,1352660929075310597,pjtighe,"Dublin City, Ireland","Head of Pharmacy St Vincent’s University Hospital Dublin. Full time:Pharmacy innovation, future health, management. Spare time:Cycling, gaa and paddleboarding.",2010-02-14 15:20:56,206,2021-01-22 16:54:31,RT @RCPI_news: An information document with FAQs about COVID-19 vaccines for people with pre-existing allergic conditions has been produced…,0,34,True,Positive
3803,805,1352660873593180162,HSEImm,"Dublin City, Ireland","Part of @hselive sharing facts about National Immunisation Programmes 🇮🇪

https://t.co/VsSCgBPjwe #ProtectOurFuture 
https://t.co/JKYXFjPqla #YourBestShot
#VaccinesWork
#KeepVaccinating",2017-01-24 16:41:15,4952,2021-01-22 16:54:18,RT @RCPI_news: An information document with FAQs about COVID-19 vaccines for people with pre-existing allergic conditions has been produced…,0,34,True,Positive
3804,806,1352660858439159809,TreasureWatch,,Monitoring which national treasures have had their Covid jab so we can all stop worrying. #VaccinesWork,2020-12-18 19:15:06,35,2021-01-22 16:54:14,Baldrick is safe. Marvellous news that @Tony_Robinson has #HadTheJab. Thanks to treasure watch special agent… https://t.co/eL14DxVEyv,14,3,True,Positive
3805,807,1352660741367730178,RCPI_news,"Dublin, Ireland","The Royal College of Physicians of Ireland (RCPI), helping doctors reach their full potential since 1654. Registered Charity Number (RCN) 20002718",2012-03-08 16:13:28,15508,2021-01-22 16:53:46,An information document with FAQs about COVID-19 vaccines for people with pre-existing allergic conditions has been… https://t.co/osmvwcTqzS,68,34,True,Positive
3806,808,1352659739843428354,shirodgers,,,2015-03-15 18:02:23,66,2021-01-22 16:49:47,RT @drdanlevy29: #callyourpediatrician #vaccineswork . Had to miss the Inauguration live so I could take care of kids in my practice. So ma…,0,36,True,Positive
3807,809,1352659671597805570,mojonewel,,"I believe government serves the people, but it isn't perfect. We still need to try to improve, and we should help our fellow humans.",2009-11-14 02:16:12,300,2021-01-22 16:49:31,"RT @olivier_patti: SCIENCE IS BACK..!!
The adults are back..!!
Joe Biden lays out his plans for attacking Covid..
100 million doses of the…",0,62,True,Positive
3808,810,1352659214930300929,drvalking,,"Director of Research at The Center for Evidence-based Policy, OHSU, Portland, OR. @CEBPOHSU Evidence should inform policy. T/RT not endorsements.Views my own.",2012-08-15 20:54:04,1336,2021-01-22 16:47:42,This is smart journalism from @skarlamangla at the @latimes about why different areas may experience pandemic diffe… https://t.co/bCWmzqTgfy,0,0,False,Positive
3809,811,1352659211621163008,wickedwone,"Ontario, Canada","NO DM'S. Friend and supporter of anyone against Trump! #blacklivesmatter #RESIST be kind, you never know what someone is going through 🇨🇦🌊💦💧",2010-10-23 04:27:00,17782,2021-01-22 16:47:41,"RT @olivier_patti: SCIENCE IS BACK..!!
The adults are back..!!
Joe Biden lays out his plans for attacking Covid..
100 million doses of the…",0,62,True,Positive
3810,812,1352659174275108866,BrendaThurlow4,"fargo, ND","Pediatric diabetologist and primary care pediatrician, wife, mom, native North Dakotan, idealist. She/her.",2013-04-29 01:59:15,206,2021-01-22 16:47:32,"Dose #2, complete! #CovidVaccine #ScienceMatters #VaccinesWork https://t.co/DV0XH6RBdr",9,0,False,Positive
3811,813,1352658556286361603,BrockvillePL,"Brockville, Ontario",Engage | Evolve | Experience,2009-09-18 16:58:41,1180,2021-01-22 16:45:05,"RT @LGLHealthUnit: With dis-information around vaccines swirling, we thought it a good time to remind you that there is no hidden agenda in…",0,4,True,Positive
3812,814,1352658555745128448,D9Sushi,,"Pediatrician in San Francisco, AAP CA District IX Chair. Advocate for kid’s healthcare, and social justice. Love 💕 my Shiba Inu puppies. tweets= my own",2015-10-24 15:35:25,319,2021-01-22 16:45:05,@AAPNews @CDCMMWR @AmerAcadPeds Let’s get kids back to school safely &amp; overcome the COVID19 pandemic. #VaccinesWork… https://t.co/bs8UPWsKGP,0,0,False,Positive
3813,815,1352657930412322816,eileenlynch55,"Cork, Ireland",|Solicitor |Politico |@youthepp Secretary General |@finegael Cllr @Corkcoco |Gaeilgeoir |Greyhounds |Corkonian  |Keep the fate |Illegitimi non carborundum|,2010-09-20 15:29:50,1420,2021-01-22 16:42:36,"RT @YouthEPP: 🔬Good quality #research and development (R&amp;D) is vital in ensuring long-term success of the pharmaceutical industry. Hence, t…",0,1,True,Positive
